drug	disease.x	proximity.x	pval.x	similarity.x	adjusted_similarity.x	disease.y	proximity.y	pval.y	similarity.y	adjusted_similarity.y
alfacalcidol	Alzheimer Disease	0	0.00374932	1	0.999498689431439	Alzheimer Disease	0	0.00374932	1	0.999498689431439
alglucosidase alfa	Alzheimer Disease	0	0.003304639	1	0.999498689431439	Alzheimer Disease	0	0.003304639	1	0.999498689431439
alirocumab	Alzheimer Disease	0	0.014248942	1	0.916996180685167	Memory Disorders	1	0.019968885	0.75	0.945098078077383
alirocumab	Alzheimer Disease	0	0.014248942	1	0.916996180685167	Alzheimer Disease	0	0.014248942	1	0.916996180685167
aliskiren	Alzheimer Disease	0	0.027471422	1	0.916996180685167	Memory Disorders	1	0.001418066	0.75	0.945098078077383
aliskiren	Alzheimer Disease	0	0.027471422	1	0.916996180685167	Alzheimer Disease	0	0.027471422	1	0.916996180685167
alitretinoin	Alzheimer Disease	0.222222222	2.21e-07	0.9444444445	0.998834670243607	Memory Disorders	1.222222222	0.010640049	0.6944444445	0.342237525457008
alitretinoin	Alzheimer Disease	0.222222222	2.21e-07	0.9444444445	0.998834670243607	Alzheimer Disease	0.222222222	2.21e-07	0.9444444445	0.998834670243607
alogliptin	Alzheimer Disease	0	0.000143541	1	0.999498689431439	Alzheimer Disease	0	0.000143541	1	0.999498689431439
alpelisib	Alzheimer Disease	0	0.013955718	1	0.999498689431439	Alzheimer Disease	0	0.013955718	1	0.999498689431439
alpha-linolenic acid	Alzheimer Disease	0.4	9.16e-06	0.9	0.997713004352496	Alzheimer Disease	0.4	9.16e-06	0.9	0.997713004352496
alprostadil	Alzheimer Disease	0.666666667	0.01453463	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	0.01453463	0.83333333325	0.993726881956618
alteplase	Alzheimer Disease	0.25	0.000955059	0.9375	0.855352842489066	Memory Disorders	0.75	0.00044094	0.8125	0.976247630772842
alteplase	Alzheimer Disease	0.25	0.000955059	0.9375	0.855352842489066	Alzheimer Disease	0.25	0.000955059	0.9375	0.855352842489066
aluminium	Alzheimer Disease	0.25	0.003484761	0.9375	0.998705144399657	Alzheimer Disease	0.25	0.003484761	0.9375	0.998705144399657
aluminium phosphate	Alzheimer Disease	0.25	0.000102399	0.9375	0.998705144399657	Alzheimer Disease	0.25	0.000102399	0.9375	0.998705144399657
aluminum acetate	Alzheimer Disease	0.25	0.006016778	0.9375	0.998705144399657	Alzheimer Disease	0.25	0.006016778	0.9375	0.998705144399657
aluminum chloride	Alzheimer Disease	0	0.016708873	1	0.916996180685167	Alzheimer Disease	0	0.016708873	1	0.916996180685167
aluminum chloride	Alzheimer Disease	0	0.016708873	1	0.916996180685167	Language Disorders	1	0.042410927	0.75	0.939653140975545
amantadine	Alzheimer Disease	0	1.15e-06	1	0.916996180685167	Memory Disorders	1	7.63e-11	0.75	0.945098078077383
amantadine	Alzheimer Disease	0	1.15e-06	1	0.916996180685167	Language Disorders	1.4	0.000284584	0.65	0.250155464708731
amantadine	Alzheimer Disease	0	1.15e-06	1	0.916996180685167	Alzheimer Disease	0	1.15e-06	1	0.916996180685167
ambenonium	Alzheimer Disease	0	0.003059102	1	0.999498689431439	Alzheimer Disease	0	0.003059102	1	0.999498689431439
ambrisentan	Alzheimer Disease	0	0.000361586	1	0.999498689431439	Alzheimer Disease	0	0.000361586	1	0.999498689431439
amcinonide	Alzheimer Disease	0.5	0.008929131	0.875	0.996659662454039	Alzheimer Disease	0.5	0.008929131	0.875	0.996659662454039
aminocaproic acid	Alzheimer Disease	0	0.000149427	1	0.916996180685167	Memory Disorders	1	0.021510304	0.75	0.945098078077383
aminocaproic acid	Alzheimer Disease	0	0.000149427	1	0.916996180685167	Alzheimer Disease	0	0.000149427	1	0.916996180685167
aminoglutethimide	Alzheimer Disease	0.5	0.035963349	0.875	0.759915570510543	Memory Disorders	1	0.000141918	0.75	0.945098078077383
aminoglutethimide	Alzheimer Disease	0.5	0.035963349	0.875	0.759915570510543	Alzheimer Disease	0.5	0.035963349	0.875	0.759915570510543
aminosalicylic acid	Alzheimer Disease	0	0.001028702	1	0.916996180685167	Language Disorders	1	0.007449774	0.75	0.939653140975545
aminosalicylic acid	Alzheimer Disease	0	0.001028702	1	0.916996180685167	Alzheimer Disease	0	0.001028702	1	0.916996180685167
amiodarone	Alzheimer Disease	0.571428571	0.003297837	0.85714285725	0.725845478306619	Memory Disorders	1.142857143	0.007021382	0.71428571425	0.912809330911691
amiodarone	Alzheimer Disease	0.571428571	0.003297837	0.85714285725	0.725845478306619	Alzheimer Disease	0.571428571	0.003297837	0.85714285725	0.725845478306619
amisulpride	Alzheimer Disease	0	1.99e-07	1	0.916996180685167	Language Disorders	0.75	0.000179908	0.8125	0.97359222316186
amisulpride	Alzheimer Disease	0	1.99e-07	1	0.916996180685167	Alzheimer Disease	0	1.99e-07	1	0.916996180685167
amisulpride	Alzheimer Disease	0	1.99e-07	1	0.916996180685167	Memory Disorders	0.75	0.000104512	0.8125	0.628833714233804
amitriptyline	Alzheimer Disease	0.78125	6.01e-05	0.8046875	0.610423252147882	Language Disorders	1.71875	0.000919757	0.5703125	0.566441509984543
amitriptyline	Alzheimer Disease	0.78125	6.01e-05	0.8046875	0.610423252147882	Memory Disorders	1.59375	7.71e-05	0.6015625	0.17049002908984
amitriptyline	Alzheimer Disease	0.78125	6.01e-05	0.8046875	0.610423252147882	Alzheimer Disease	0.78125	6.01e-05	0.8046875	0.610423252147882
amlexanox	Alzheimer Disease	0.5	0.013642579	0.875	0.996659662454039	Alzheimer Disease	0.5	0.013642579	0.875	0.996659662454039
amlodipine	Alzheimer Disease	0.714285714	0.012123572	0.8214285715	0.992492293900605	Memory Disorders	1.571428571	0.025593104	0.60714285725	0.178527656590918
amlodipine	Alzheimer Disease	0.714285714	0.012123572	0.8214285715	0.992492293900605	Alzheimer Disease	0.714285714	0.012123572	0.8214285715	0.992492293900605
amodiaquine	Alzheimer Disease	0	0.021971111	1	0.999498689431439	Alzheimer Disease	0	0.021971111	1	0.999498689431439
amoxapine	Alzheimer Disease	0.780487805	1.25e-08	0.80487804875	0.610876294390655	Language Disorders	1.707317073	1.93e-06	0.57317073175	0.576095375590962
amoxapine	Alzheimer Disease	0.780487805	1.25e-08	0.80487804875	0.610876294390655	Alzheimer Disease	0.780487805	1.25e-08	0.80487804875	0.610876294390655
amoxapine	Alzheimer Disease	0.780487805	1.25e-08	0.80487804875	0.610876294390655	Memory Disorders	1.56097561	2.94e-07	0.6097560975	0.182392364874642
amphetamine	Alzheimer Disease	0.411764706	3.51e-08	0.8970588235	0.797832952548616	Alzheimer Disease	0.411764706	3.51e-08	0.8970588235	0.797832952548616
amphetamine	Alzheimer Disease	0.411764706	3.51e-08	0.8970588235	0.797832952548616	Language Disorders	1.411764706	1.18e-07	0.6470588235	0.790136605766855
amphetamine	Alzheimer Disease	0.411764706	3.51e-08	0.8970588235	0.797832952548616	Memory Disorders	1.058823529	4.66e-19	0.73529411775	0.439093429233738
anakinra	Alzheimer Disease	0	0.005026772	1	0.999498689431439	Alzheimer Disease	0	0.005026772	1	0.999498689431439
anastrozole	Alzheimer Disease	0	0.007713034	1	0.916996180685167	Memory Disorders	1	0.000509398	0.75	0.945098078077383
anastrozole	Alzheimer Disease	0	0.007713034	1	0.916996180685167	Alzheimer Disease	0	0.007713034	1	0.916996180685167
ancrod	Alzheimer Disease	0	0.038314193	1	0.999498689431439	Alzheimer Disease	0	0.038314193	1	0.999498689431439
angiotensin ii	Alzheimer Disease	0	0.001418066	1	0.916996180685167	Memory Disorders	0	0.001099902	1	0.998215649602825
angiotensin ii	Alzheimer Disease	0	0.001418066	1	0.916996180685167	Alzheimer Disease	0	0.001418066	1	0.916996180685167
angiotensin ii	Alzheimer Disease	0	0.001418066	1	0.916996180685167	Language Disorders	1	0.034338783	0.75	0.475573630947114
anisotropine methylbromide	Alzheimer Disease	0.333333333	0.005346886	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.005346886	0.91666666675	0.998223773135608
anistreplase	Alzheimer Disease	0.25	0.000202811	0.9375	0.855352842489066	Alzheimer Disease	0.25	0.000202811	0.9375	0.855352842489066
anistreplase	Alzheimer Disease	0.25	0.000202811	0.9375	0.855352842489066	Memory Disorders	0.75	0.00422045	0.8125	0.976247630772842
anti-inhibitor coagulant complex	Alzheimer Disease	0.125	9.93e-11	0.96875	0.889899669963022	Memory Disorders	1	3.41e-06	0.75	0.945098078077383
anti-inhibitor coagulant complex	Alzheimer Disease	0.125	9.93e-11	0.96875	0.889899669963022	Alzheimer Disease	0.125	9.93e-11	0.96875	0.889899669963022
antihemophilic factor human	Alzheimer Disease	0.5	0.029417335	0.875	0.759915570510543	Alzheimer Disease	0.5	0.029417335	0.875	0.759915570510543
antihemophilic factor human	Alzheimer Disease	0.5	0.029417335	0.875	0.759915570510543	Memory Disorders	1	0.011518849	0.75	0.945098078077383
antipyrine	Alzheimer Disease	0	0.004082163	1	0.999498689431439	Alzheimer Disease	0	0.004082163	1	0.999498689431439
antithrombin alfa	Alzheimer Disease	0	4.96e-05	1	0.999498689431439	Alzheimer Disease	0	4.96e-05	1	0.999498689431439
antithrombin iii human	Alzheimer Disease	0	0.013406149	1	0.999498689431439	Alzheimer Disease	0	0.013406149	1	0.999498689431439
antrafenine	Alzheimer Disease	0	0.00157643	1	0.999498689431439	Alzheimer Disease	0	0.00157643	1	0.999498689431439
apixaban	Alzheimer Disease	0	0.000697973	1	0.999498689431439	Alzheimer Disease	0	0.000697973	1	0.999498689431439
apomorphine	Alzheimer Disease	0.4	8.6e-07	0.9	0.802535407328769	Alzheimer Disease	0.4	8.6e-07	0.9	0.802535407328769
apomorphine	Alzheimer Disease	0.4	8.6e-07	0.9	0.802535407328769	Language Disorders	1.466666667	3.13e-08	0.63333333325	0.757029462794277
apomorphine	Alzheimer Disease	0.4	8.6e-07	0.9	0.802535407328769	Memory Disorders	1.4	1.25e-09	0.65	0.250155464708731
apraclonidine	Alzheimer Disease	0	2.04e-05	1	0.916996180685167	Language Disorders	1.333333333	0.005845904	0.66666666675	0.831480882514626
apraclonidine	Alzheimer Disease	0	2.04e-05	1	0.916996180685167	Alzheimer Disease	0	2.04e-05	1	0.916996180685167
aprotinin	Alzheimer Disease	0.5	0.009406676	0.875	0.996659662454039	Alzheimer Disease	0.5	0.009406676	0.875	0.996659662454039
arbutamine	Alzheimer Disease	0	0.000435574	1	0.916996180685167	Language Disorders	1.333333333	0.022186029	0.66666666675	0.282698225791934
arbutamine	Alzheimer Disease	0	0.000435574	1	0.916996180685167	Alzheimer Disease	0	0.000435574	1	0.916996180685167
arbutamine	Alzheimer Disease	0	0.000435574	1	0.916996180685167	Amyloid Neuropathies	1.666666667	0.030953944	0.58333333325	0.529196411593648
arbutamine	Alzheimer Disease	0	0.000435574	1	0.916996180685167	Memory Disorders	0.333333333	2.03e-07	0.91666666675	0.827624363017613
ardeparin	Alzheimer Disease	0.5	0.049300157	0.875	0.996659662454039	Alzheimer Disease	0.5	0.049300157	0.875	0.996659662454039
argatroban	Alzheimer Disease	0	0.01684862	1	0.999498689431439	Alzheimer Disease	0	0.01684862	1	0.999498689431439
aripiprazole	Alzheimer Disease	0.604651163	6.51e-13	0.84883720925	0.709011660557655	Alzheimer Disease	0.604651163	6.51e-13	0.84883720925	0.709011660557655
aripiprazole	Alzheimer Disease	0.604651163	6.51e-13	0.84883720925	0.709011660557655	Language Disorders	1.581395349	4.26e-08	0.60465116275	0.677194520378639
aripiprazole	Alzheimer Disease	0.604651163	6.51e-13	0.84883720925	0.709011660557655	Memory Disorders	1.348837209	4.91e-15	0.66279069775	0.274905151387486
aripiprazole lauroxil	Alzheimer Disease	0.56	4.65e-09	0.86	0.731494181998516	Alzheimer Disease	0.56	4.65e-09	0.86	0.731494181998516
aripiprazole lauroxil	Alzheimer Disease	0.56	4.65e-09	0.86	0.731494181998516	Language Disorders	1.72	0.000441405	0.57	0.56538281823489
aripiprazole lauroxil	Alzheimer Disease	0.56	4.65e-09	0.86	0.731494181998516	Memory Disorders	1.56	2.12e-06	0.61	0.182756367224305
armodafinil	Alzheimer Disease	0	0.008116575	1	0.916996180685167	Alzheimer Disease	0	0.008116575	1	0.916996180685167
armodafinil	Alzheimer Disease	0	0.008116575	1	0.916996180685167	Language Disorders	0	6.26e-07	1	0.997960746870246
armodafinil	Alzheimer Disease	0	0.008116575	1	0.916996180685167	Memory Disorders	0	6.91e-05	1	0.916996180685167
arsenic trioxide	Alzheimer Disease	0.4	0.022156469	0.9	0.997713004352496	Alzheimer Disease	0.4	0.022156469	0.9	0.997713004352496
asenapine	Alzheimer Disease	0.368421053	2.68e-09	0.90789473675	0.814748339528598	Alzheimer Disease	0.368421053	2.68e-09	0.90789473675	0.814748339528598
asenapine	Alzheimer Disease	0.368421053	2.68e-09	0.90789473675	0.814748339528598	Memory Disorders	1.315789474	4.78e-06	0.6710526315	0.291676210446684
asenapine	Alzheimer Disease	0.368421053	2.68e-09	0.90789473675	0.814748339528598	Language Disorders	1.473684211	7.85e-06	0.63157894725	0.752551582709188
atenolol	Alzheimer Disease	0	0.002858644	1	0.916996180685167	Memory Disorders	0.5	0.017953568	0.875	0.759915570510543
atenolol	Alzheimer Disease	0	0.002858644	1	0.916996180685167	Alzheimer Disease	0	0.002858644	1	0.916996180685167
atenolol	Alzheimer Disease	0	0.002858644	1	0.916996180685167	Language Disorders	1	0.008828648	0.75	0.939653140975545
atomoxetine	Alzheimer Disease	0.636363636	0.015477541	0.840909091	0.69238807478022	Memory Disorders	1	2.32e-07	0.75	0.475573630947114
atomoxetine	Alzheimer Disease	0.636363636	0.015477541	0.840909091	0.69238807478022	Language Disorders	1.181818182	2.67e-08	0.7045454545	0.892692362526056
atomoxetine	Alzheimer Disease	0.636363636	0.015477541	0.840909091	0.69238807478022	Alzheimer Disease	0.636363636	0.015477541	0.840909091	0.69238807478022
atorvastatin	Alzheimer Disease	0.4	5.62e-05	0.9	0.802535407328769	Memory Disorders	1.2	0.038922493	0.7	0.895622553226265
atorvastatin	Alzheimer Disease	0.4	5.62e-05	0.9	0.802535407328769	Alzheimer Disease	0.4	5.62e-05	0.9	0.802535407328769
atropine	Alzheimer Disease	0.571428571	0.00141293	0.85714285725	0.995622925786853	Alzheimer Disease	0.571428571	0.00141293	0.85714285725	0.995622925786853
auranofin	Alzheimer Disease	0.5	0.038314193	0.875	0.996659662454039	Alzheimer Disease	0.5	0.038314193	0.875	0.996659662454039
avatrombopag	Alzheimer Disease	0.5	0.040851018	0.875	0.759915570510543	Alzheimer Disease	0.5	0.040851018	0.875	0.759915570510543
avatrombopag	Alzheimer Disease	0.5	0.040851018	0.875	0.759915570510543	Language Disorders	1.5	0.027295374	0.625	0.735272017343177
azacitidine	Alzheimer Disease	0	0.013955718	1	0.999498689431439	Alzheimer Disease	0	0.013955718	1	0.999498689431439
azilsartan medoxomil	Alzheimer Disease	0	0.006502383	1	0.916996180685167	Memory Disorders	0	0.002247372	1	0.998215649602825
azilsartan medoxomil	Alzheimer Disease	0	0.006502383	1	0.916996180685167	Alzheimer Disease	0	0.006502383	1	0.916996180685167
bacitracin	Alzheimer Disease	0	0.000423244	1	0.916996180685167	Alzheimer Disease	0	0.000423244	1	0.916996180685167
bacitracin	Alzheimer Disease	0	0.000423244	1	0.916996180685167	Amyloid Neuropathies	1.5	0.008197536	0.625	0.661048189545015
balsalazide	Alzheimer Disease	0	1.61e-06	1	0.916996180685167	Language Disorders	1.25	0.008726472	0.6875	0.868009167412631
balsalazide	Alzheimer Disease	0	1.61e-06	1	0.916996180685167	Alzheimer Disease	0	1.61e-06	1	0.916996180685167
becaplermin	Alzheimer Disease	0	0.000334465	1	0.916996180685167	Amyloid Neuropathies	1.666666667	0.039517696	0.58333333325	0.529196411593648
becaplermin	Alzheimer Disease	0	0.000334465	1	0.916996180685167	Alzheimer Disease	0	0.000334465	1	0.916996180685167
bemiparin	Alzheimer Disease	0.333333333	0.003676569	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.003676569	0.91666666675	0.998223773135608
benazepril	Alzheimer Disease	0	0.025214846	1	0.916996180685167	Alzheimer Disease	0	0.025214846	1	0.916996180685167
benazepril	Alzheimer Disease	0	0.025214846	1	0.916996180685167	Language Disorders	1	0.013472051	0.75	0.475573630947114
benazepril	Alzheimer Disease	0	0.025214846	1	0.916996180685167	Amyloid Neuropathies	1	0.001418066	0.75	0.910611085269981
benazepril	Alzheimer Disease	0	0.025214846	1	0.916996180685167	Memory Disorders	0	9.27e-10	1	0.916996180685167
bendazac	Alzheimer Disease	0	0.000606114	1	0.999498689431439	Alzheimer Disease	0	0.000606114	1	0.999498689431439
bendroflumethiazide	Alzheimer Disease	0.6	0.007855241	0.85	0.711404818907248	Memory Disorders	1.2	4.77e-05	0.7	0.895622553226265
bendroflumethiazide	Alzheimer Disease	0.6	0.007855241	0.85	0.711404818907248	Alzheimer Disease	0.6	0.007855241	0.85	0.711404818907248
benzatropine	Alzheimer Disease	0.4	0.001247614	0.9	0.802535407328769	Memory Disorders	1	8.27e-06	0.75	0.475573630947114
benzatropine	Alzheimer Disease	0.4	0.001247614	0.9	0.802535407328769	Amyloid Neuropathies	1.8	0.010213995	0.55	0.419720357050307
benzatropine	Alzheimer Disease	0.4	0.001247614	0.9	0.802535407328769	Language Disorders	1	2.71e-08	0.75	0.475573630947114
benzatropine	Alzheimer Disease	0.4	0.001247614	0.9	0.802535407328769	Alzheimer Disease	0.4	0.001247614	0.9	0.802535407328769
benzphetamine	Alzheimer Disease	0.25	0.001448752	0.9375	0.855352842489066	Memory Disorders	1	3.73e-05	0.75	0.475573630947114
benzphetamine	Alzheimer Disease	0.25	0.001448752	0.9375	0.855352842489066	Language Disorders	1	2.3e-07	0.75	0.939653140975545
benzphetamine	Alzheimer Disease	0.25	0.001448752	0.9375	0.855352842489066	Alzheimer Disease	0.25	0.001448752	0.9375	0.855352842489066
benzthiazide	Alzheimer Disease	0.666666667	0.026411615	0.83333333325	0.676022002084612	Alzheimer Disease	0.666666667	0.026411615	0.83333333325	0.676022002084612
benzthiazide	Alzheimer Disease	0.666666667	0.026411615	0.83333333325	0.676022002084612	Memory Disorders	1.5	0.027793991	0.625	0.751224390915506
bepridil	Alzheimer Disease	0.8	0.023223232	0.8	0.599220125721511	Alzheimer Disease	0.8	0.023223232	0.8	0.599220125721511
bepridil	Alzheimer Disease	0.8	0.023223232	0.8	0.599220125721511	Language Disorders	1.5	0.025516874	0.625	0.735272017343177
betaxolol	Alzheimer Disease	0	0.002263869	1	0.916996180685167	Memory Disorders	0.5	0.012692636	0.875	0.759915570510543
betaxolol	Alzheimer Disease	0	0.002263869	1	0.916996180685167	Alzheimer Disease	0	0.002263869	1	0.916996180685167
betaxolol	Alzheimer Disease	0	0.002263869	1	0.916996180685167	Language Disorders	1	0.023133954	0.75	0.939653140975545
bethanechol	Alzheimer Disease	0.5	0.010191535	0.875	0.996659662454039	Alzheimer Disease	0.5	0.010191535	0.875	0.996659662454039
bethanidine	Alzheimer Disease	0.285714286	0.000101054	0.9285714285	0.843951868427611	Alzheimer Disease	0.285714286	0.000101054	0.9285714285	0.843951868427611
bethanidine	Alzheimer Disease	0.285714286	0.000101054	0.9285714285	0.843951868427611	Language Disorders	1.428571429	0.001173293	0.64285714275	0.780366600171195
bethanidine	Alzheimer Disease	0.285714286	0.000101054	0.9285714285	0.843951868427611	Memory Disorders	1.142857143	4.14e-06	0.71428571425	0.388190164697243
betrixaban	Alzheimer Disease	0	0.018735328	1	0.999498689431439	Alzheimer Disease	0	0.018735328	1	0.999498689431439
bexarotene	Alzheimer Disease	0	5.12e-05	1	0.999498689431439	Alzheimer Disease	0	5.12e-05	1	0.999498689431439
bezafibrate	Alzheimer Disease	0	6.35e-11	1	0.916996180685167	Memory Disorders	1	0.009923418	0.75	0.945098078077383
bezafibrate	Alzheimer Disease	0	6.35e-11	1	0.916996180685167	Alzheimer Disease	0	6.35e-11	1	0.916996180685167
bimatoprost	Alzheimer Disease	0	0.00020483	1	0.999498689431439	Alzheimer Disease	0	0.00020483	1	0.999498689431439
binimetinib	Alzheimer Disease	0.2	6.43e-05	0.95	0.870142204938429	Memory Disorders	0.8	3.96e-05	0.8	0.971858784474537
binimetinib	Alzheimer Disease	0.2	6.43e-05	0.95	0.870142204938429	Alzheimer Disease	0.2	6.43e-05	0.95	0.870142204938429
bioallethrin	Alzheimer Disease	1.071428571	0.031786274	0.73214285725	0.971461352214909	Alzheimer Disease	1.071428571	0.031786274	0.73214285725	0.971461352214909
biperiden	Alzheimer Disease	0.5	0.015931411	0.875	0.996659662454039	Alzheimer Disease	0.5	0.015931411	0.875	0.996659662454039
bisoprolol	Alzheimer Disease	0	0.001378237	1	0.916996180685167	Amyloid Neuropathies	1.5	0.044565463	0.625	0.661048189545015
bisoprolol	Alzheimer Disease	0	0.001378237	1	0.916996180685167	Memory Disorders	0.5	0.017409882	0.875	0.759915570510543
bisoprolol	Alzheimer Disease	0	0.001378237	1	0.916996180685167	Alzheimer Disease	0	0.001378237	1	0.916996180685167
bisoprolol	Alzheimer Disease	0	0.001378237	1	0.916996180685167	Language Disorders	1	0.002156608	0.75	0.475573630947114
bivalirudin	Alzheimer Disease	0	0.011309699	1	0.999498689431439	Alzheimer Disease	0	0.011309699	1	0.999498689431439
bleomycin	Alzheimer Disease	0	0.002476499	1	0.916996180685167	Language Disorders	1	0.00707124	0.75	0.939653140975545
bleomycin	Alzheimer Disease	0	0.002476499	1	0.916996180685167	Alzheimer Disease	0	0.002476499	1	0.916996180685167
bosentan	Alzheimer Disease	0	0.000914993	1	0.999498689431439	Alzheimer Disease	0	0.000914993	1	0.999498689431439
bosutinib	Alzheimer Disease	0.5	0.000298104	0.875	0.759915570510543	Language Disorders	1	0.008792216	0.75	0.939653140975545
bosutinib	Alzheimer Disease	0.5	0.000298104	0.875	0.759915570510543	Alzheimer Disease	0.5	0.000298104	0.875	0.759915570510543
brexpiprazole	Alzheimer Disease	0.6	0.012540565	0.85	0.711404818907248	Alzheimer Disease	0.6	0.012540565	0.85	0.711404818907248
brexpiprazole	Alzheimer Disease	0.6	0.012540565	0.85	0.711404818907248	Language Disorders	1.2	3.02e-05	0.7	0.886538021702445
brexpiprazole	Alzheimer Disease	0.6	0.012540565	0.85	0.711404818907248	Memory Disorders	1.2	0.002029734	0.7	0.354850999878246
brimonidine	Alzheimer Disease	0.333333333	0.002266313	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.002266313	0.91666666675	0.827624363017613
brimonidine	Alzheimer Disease	0.333333333	0.002266313	0.91666666675	0.827624363017613	Language Disorders	1.333333333	0.000366928	0.66666666675	0.831480882514626
brolucizumab	Alzheimer Disease	0	0.001385596	1	0.999498689431439	Alzheimer Disease	0	0.001385596	1	0.999498689431439
bromfenac	Alzheimer Disease	0	0.001514952	1	0.999498689431439	Alzheimer Disease	0	0.001514952	1	0.999498689431439
bromocriptine	Alzheimer Disease	0.444444444	3.12e-07	0.888888889	0.784334260371817	Alzheimer Disease	0.444444444	3.12e-07	0.888888889	0.784334260371817
bromocriptine	Alzheimer Disease	0.444444444	3.12e-07	0.888888889	0.784334260371817	Memory Disorders	1.277777778	1.4e-08	0.6805555555	0.867467186258385
bromocriptine	Alzheimer Disease	0.444444444	3.12e-07	0.888888889	0.784334260371817	Language Disorders	1.611111111	0.000111886	0.59722222225	0.164439354755247
brompheniramine	Alzheimer Disease	0.833333333	0.04129361	0.79166666675	0.988249510046994	Alzheimer Disease	0.833333333	0.04129361	0.79166666675	0.988249510046994
buclizine	Alzheimer Disease	0.5	0.038363253	0.875	0.996659662454039	Alzheimer Disease	0.5	0.038363253	0.875	0.996659662454039
budesonide	Alzheimer Disease	0.5	0.019968885	0.875	0.996659662454039	Alzheimer Disease	0.5	0.019968885	0.875	0.996659662454039
bufexamac	Alzheimer Disease	0.5	0.039170436	0.875	0.996659662454039	Alzheimer Disease	0.5	0.039170436	0.875	0.996659662454039
buprenorphine	Alzheimer Disease	0.5	0.006301495	0.875	0.996659662454039	Alzheimer Disease	0.5	0.006301495	0.875	0.996659662454039
bupropion	Alzheimer Disease	0.5	0.009947801	0.875	0.759915570510543	Alzheimer Disease	0.5	0.009947801	0.875	0.759915570510543
bupropion	Alzheimer Disease	0.5	0.009947801	0.875	0.759915570510543	Memory Disorders	1.5	0.008675537	0.625	0.206233008902532
bupropion	Alzheimer Disease	0.5	0.009947801	0.875	0.759915570510543	Language Disorders	1.25	0.000443119	0.6875	0.868009167412631
buspirone	Alzheimer Disease	0.428571429	0.000135969	0.89285714275	0.790970967897522	Alzheimer Disease	0.428571429	0.000135969	0.89285714275	0.790970967897522
buspirone	Alzheimer Disease	0.428571429	0.000135969	0.89285714275	0.790970967897522	Memory Disorders	1	1.1e-06	0.75	0.945098078077383
butamben	Alzheimer Disease	1	0.006280928	0.75	0.97809499521373	Alzheimer Disease	1	0.006280928	0.75	0.97809499521373
butobarbital	Alzheimer Disease	1	0.048491809	0.75	0.475573630947114	Memory Disorders	1.6	0.000419461	0.6	0.168291655175903
butobarbital	Alzheimer Disease	1	0.048491809	0.75	0.475573630947114	Amyloid Neuropathies	2.1	0.049616221	0.475	0.211515959642659
butobarbital	Alzheimer Disease	1	0.048491809	0.75	0.475573630947114	Alzheimer Disease	1	0.048491809	0.75	0.475573630947114
butriptyline	Alzheimer Disease	0.333333333	0.005172744	0.91666666675	0.827624363017613	Amyloid Neuropathies	1.666666667	0.00579285	0.58333333325	0.529196411593648
butriptyline	Alzheimer Disease	0.333333333	0.005172744	0.91666666675	0.827624363017613	Language Disorders	0.666666667	8.06e-10	0.83333333325	0.676022002084612
butriptyline	Alzheimer Disease	0.333333333	0.005172744	0.91666666675	0.827624363017613	Memory Disorders	0.666666667	5.1e-07	0.83333333325	0.676022002084612
butriptyline	Alzheimer Disease	0.333333333	0.005172744	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.005172744	0.91666666675	0.827624363017613
cabergoline	Alzheimer Disease	0.4	2.9e-09	0.9	0.802535407328769	Memory Disorders	1.2	4e-08	0.7	0.895622553226265
cabergoline	Alzheimer Disease	0.4	2.9e-09	0.9	0.802535407328769	Alzheimer Disease	0.4	2.9e-09	0.9	0.802535407328769
cabergoline	Alzheimer Disease	0.4	2.9e-09	0.9	0.802535407328769	Language Disorders	1.55	0.000363905	0.6125	0.186519932320496
cabozantinib	Alzheimer Disease	0.333333333	0.006428897	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.006428897	0.91666666675	0.998223773135608
calcifediol	Alzheimer Disease	0	0.030499728	1	0.999498689431439	Alzheimer Disease	0	0.030499728	1	0.999498689431439
calcipotriol	Alzheimer Disease	0	0.019968885	1	0.999498689431439	Alzheimer Disease	0	0.019968885	1	0.999498689431439
canakinumab	Alzheimer Disease	0	0.013228375	1	0.916996180685167	Memory Disorders	1	0.023133954	0.75	0.945098078077383
canakinumab	Alzheimer Disease	0	0.013228375	1	0.916996180685167	Alzheimer Disease	0	0.013228375	1	0.916996180685167
candesartan cilexetil	Alzheimer Disease	0	0.004445649	1	0.916996180685167	Language Disorders	1	0.030499728	0.75	0.475573630947114
candesartan cilexetil	Alzheimer Disease	0	0.004445649	1	0.916996180685167	Memory Disorders	0	0.00456523	1	0.998215649602825
candesartan cilexetil	Alzheimer Disease	0	0.004445649	1	0.916996180685167	Alzheimer Disease	0	0.004445649	1	0.916996180685167
cangrelor	Alzheimer Disease	0	0.000212122	1	0.999498689431439	Alzheimer Disease	0	0.000212122	1	0.999498689431439
cannabidiol	Alzheimer Disease	0.789473684	5.63e-05	0.802631579	0.605523182537791	Alzheimer Disease	0.789473684	5.63e-05	0.802631579	0.605523182537791
