disease	drug	proximity	pval	similarity	adjusted_similarity
Language Disorders	chlorpromazine	1.615384615	0.000413402	0.59615384625	0.651064787356054
Language Disorders	chlorprothixene	1.583333333	0.001545837	0.60416666675	0.174204589173168
Language Disorders	cholecystokinin	1	0.012587014	0.75	0.939653140975545
Language Disorders	cilazapril	1	0.003304639	0.75	0.475573630947114
Language Disorders	cinchocaine	1.333333333	0.023191546	0.66666666675	0.831480882514626
Language Disorders	cinnarizine	1.75	0.013306123	0.5625	0.539816911910723
Language Disorders	ciprofloxacin	1	0.03635891	0.75	0.939653140975545
Language Disorders	cisapride	1.25	0.000758091	0.6875	0.868009167412631
Language Disorders	citalopram	1	0.000915877	0.75	0.939653140975545
Language Disorders	clomipramine	1.166666667	1.67e-05	0.70833333325	0.897594731667961
Language Disorders	clozapine	1.703703704	0.001658062	0.574074074	0.579134796045672
Language Disorders	cocaine	1.111111111	1.16e-08	0.72222222225	0.407197952041138
Language Disorders	conivaptan	1	0.000148135	0.75	0.939653140975545
Language Disorders	creatine	1.428571429	0.003192709	0.64285714275	0.780366600171195
Language Disorders	cyclobenzaprine	1.333333333	4.45e-05	0.66666666675	0.831480882514626
Language Disorders	cyproheptadine	1.571428571	0.02254035	0.60714285725	0.684660096698856
Language Disorders	d-serine	1	0.014971606	0.75	0.939653140975545
Language Disorders	dabrafenib	1	0.025938833	0.75	0.939653140975545
Language Disorders	daratumumab	0	1.58e-08	1	0.997960746870246
Language Disorders	debrisoquine	1	0.009462018	0.75	0.939653140975545
Language Disorders	defibrotide	1.333333333	0.001091437	0.66666666675	0.831480882514626
Language Disorders	desipramine	1.571428571	3.45e-06	0.60714285725	0.684660096698856
Language Disorders	desmopressin	1.333333333	0.000188837	0.66666666675	0.282698225791934
Language Disorders	desvenlafaxine	0.333333333	1.06e-11	0.91666666675	0.827624363017613
Language Disorders	dexfenfluramine	1	0.000232082	0.75	0.475573630947114
Language Disorders	dexmedetomidine	0	1.24e-23	1	0.997960746870246
Language Disorders	dexmethylphenidate	0.333333333	1.34e-15	0.91666666675	0.827624363017613
Language Disorders	dextroamphetamine	1.4	0.000389272	0.65	0.796783412541402
Language Disorders	diethylpropion	0.5	7.1e-06	0.875	0.988674027190168
Language Disorders	dihydro-alpha-ergocryptine	1	3.51e-05	0.75	0.939653140975545
Language Disorders	dihydroergocristine	1.793103448	0.023726857	0.551724138	0.111002476754526
Language Disorders	diphenylpyraline	1	0.001514771	0.75	0.939653140975545
Language Disorders	dl-methylephedrine	1.666666667	0.04386957	0.58333333325	0.146233886424169
Language Disorders	docetaxel	0.833333333	0.003963992	0.79166666675	0.57905209243383
Language Disorders	domperidone	1	0.01454488	0.75	0.475573630947114
Language Disorders	donepezil	1.466666667	0.002614858	0.63333333325	0.757029462794277
Language Disorders	dopamine	1.333333333	5.17e-08	0.66666666675	0.831480882514626
Language Disorders	dosulepin	1.6875	0.002416167	0.578125	0.59268799563788
Language Disorders	dronedarone	1.64	0.000124998	0.59	0.631546190552874
Language Disorders	droperidol	1	0.013974395	0.75	0.939653140975545
Language Disorders	duloxetine	0.333333333	9.22e-11	0.91666666675	0.827624363017613
Language Disorders	dupilumab	1	0.019968885	0.75	0.939653140975545
Language Disorders	durvalumab	1.5	0.015998014	0.625	0.735272017343177
Language Disorders	eltrombopag	1	0.000370198	0.75	0.939653140975545
Language Disorders	enalapril	1	0.008116575	0.75	0.475573630947114
Language Disorders	enalaprilat	1.5	0.007144218	0.625	0.206233008902532
Language Disorders	encorafenib	0.5	0.002590892	0.875	0.988674027190168
Language Disorders	enflurane	1.894736842	0.016863214	0.5263157895	0.415953356213858
Language Disorders	enprofylline	1.666666667	0.014414603	0.58333333325	0.609905807393488
Language Disorders	entacapone	0	0.000232629	1	0.916996180685167
Language Disorders	entrectinib	1	0.001052965	0.75	0.939653140975545
Language Disorders	epicriptine	1.2	3.73e-05	0.7	0.886538021702445
Language Disorders	epinastine	1.333333333	0.000314342	0.66666666675	0.831480882514626
Language Disorders	epirubicin	1	0.038880341	0.75	0.939653140975545
Language Disorders	ergoloid mesylate	1.793103448	0.042115167	0.551724138	0.111002476754526
Language Disorders	ergotamine	1.5625	3.86e-05	0.609375	0.691268143628429
Language Disorders	eribulin	0.5	0.004137332	0.875	0.988674027190168
Language Disorders	escitalopram	1.333333333	8.35e-09	0.66666666675	0.831480882514626
Language Disorders	esketamine	1.1	4.72e-05	0.725	0.916875260450496
Language Disorders	esmolol	1	0.013955718	0.75	0.939653140975545
Language Disorders	estramustine	1	0.039939129	0.75	0.939653140975545
Language Disorders	ethanol	1.863636364	0.014010452	0.534090909	0.442213933480937
Language Disorders	febuxostat	1	0.000109655	0.75	0.939653140975545
Language Disorders	felbamate	0.666666667	0.00015741	0.83333333325	0.980055283476762
Language Disorders	fenfluramine	1	9.43e-07	0.75	0.939653140975545
Language Disorders	fenoldopam	1.625	0.004191916	0.59375	0.643496298717733
Language Disorders	fenoterol	1.333333333	0.049687929	0.66666666675	0.282698225791934
Language Disorders	filgrastim	1	0.013045334	0.75	0.939653140975545
Language Disorders	flibanserin	1.333333333	0.001344171	0.66666666675	0.831480882514626
Language Disorders	fluciclovine (18f)	1.384615385	0.00047204	0.65384615375	0.257439085164792
Language Disorders	flupentixol	0.8	3.17e-09	0.8	0.968779061072677
Language Disorders	fluphenazine	0.666666667	6.88e-11	0.83333333325	0.980055283476762
Language Disorders	fluspirilene	0.666666667	3.51e-06	0.83333333325	0.980055283476762
Language Disorders	fluvoxamine	0.5	1.2e-05	0.875	0.759915570510543
Language Disorders	formoterol	1.333333333	0.015712763	0.66666666675	0.282698225791934
Language Disorders	fosinopril	1	0.012922929	0.75	0.475573630947114
Language Disorders	fosphenytoin	1	0.030499728	0.75	0.939653140975545
Language Disorders	fostamatinib	1.462837838	5.49e-07	0.6342905405	0.75944931068941
Language Disorders	glyburide	1.555555556	0.037306717	0.611111111	0.696354345281111
Language Disorders	glycine	1.76	0.036032726	0.56	0.531241327783627
Language Disorders	glycine betaine	0	0.028718604	1	0.997960746870246
Language Disorders	guaifenesin	1.285714286	0.005742419	0.6785714285	0.853251817926061
Language Disorders	guanabenz	1	9.91e-07	0.75	0.939653140975545
Language Disorders	guanadrel	1	3.26e-07	0.75	0.939653140975545
Language Disorders	guanethidine	1	0.00021756	0.75	0.939653140975545
Language Disorders	guanfacine	1	0.000128182	0.75	0.939653140975545
Language Disorders	guanidine	1.25	0.006862833	0.6875	0.868009167412631
Language Disorders	halofantrine	1	0.02681328	0.75	0.939653140975545
Language Disorders	haloperidol	1.277777778	7.07e-12	0.6805555555	0.856645005656245
Language Disorders	halothane	1.851851852	0.025658679	0.537037037	0.0973156650145975
Language Disorders	hydrocodone	1.333333333	0.01453463	0.66666666675	0.831480882514626
Language Disorders	icatibant	1.5	0.023673359	0.625	0.735272017343177
Language Disorders	ifenprodil	0.5	0.00168839	0.875	0.988674027190168
Language Disorders	iloperidone	1.363636364	3.28e-06	0.659090909	0.816330670195741
Language Disorders	imatinib	1	0.004719134	0.75	0.939653140975545
Language Disorders	imipramine	1.56	1.94e-06	0.61	0.69310460995807
Language Disorders	indecainide	1	0.046615177	0.75	0.939653140975545
Language Disorders	interferon alfa-2b	1	0.009878298	0.75	0.939653140975545
Language Disorders	interferon alfa-n1	1	0.016894953	0.75	0.939653140975545
Language Disorders	interferon alfa-n3	1	0.019496911	0.75	0.939653140975545
Language Disorders	interferon alfacon-1	1	0.016946622	0.75	0.939653140975545
Language Disorders	interferon beta-1a	1	0.031581762	0.75	0.939653140975545
Language Disorders	interferon beta-1b	1	0.015281199	0.75	0.939653140975545
Language Disorders	interferon gamma-1b	1.5	0.047813736	0.625	0.735272017343177
Language Disorders	ipilimumab	1	0.023296852	0.75	0.939653140975545
Language Disorders	irbesartan	1	0.042410927	0.75	0.939653140975545
Language Disorders	isavuconazole	1.444444444	0.000881598	0.638888889	0.770843143034142
Language Disorders	isoetharine	1	0.021056093	0.75	0.475573630947114
Language Disorders	isosorbide	0.666666667	0.00666676	0.83333333325	0.980055283476762
Language Disorders	istradefylline	1	3.78e-06	0.75	0.939653140975545
Language Disorders	ketoprofen	1.333333333	0.008031494	0.66666666675	0.831480882514626
Language Disorders	ketorolac	1.5	0.042200802	0.625	0.206233008902532
Language Disorders	lacidipine	1.666666667	0.041777003	0.58333333325	0.609905807393488
Language Disorders	lamotrigine	1.71875	3.07e-05	0.5703125	0.566441509984543
Language Disorders	lanreotide	1.5	0.034145871	0.625	0.206233008902532
Language Disorders	larotrectinib	1	0.027295374	0.75	0.939653140975545
Language Disorders	lenvatinib	1.2	0.028874258	0.7	0.886538021702445
Language Disorders	levobetaxolol	1	0.001418066	0.75	0.939653140975545
Language Disorders	levobunolol	1	0.040701925	0.75	0.475573630947114
Language Disorders	levocarnitine	1.818181818	0.044607823	0.5454545455	0.481142251933828
Language Disorders	levodopa	1.2	2.6e-06	0.7	0.886538021702445
Language Disorders	levomilnacipran	0.5	7.8e-07	0.875	0.759915570510543
Language Disorders	levonordefrin	1.333333333	0.002071675	0.66666666675	0.831480882514626
Language Disorders	lisinopril	1.5	0.048753636	0.625	0.206233008902532
Language Disorders	lisuride	1.466666667	2.02e-07	0.63333333325	0.757029462794277
Language Disorders	lorpiprazole	1.5	0.000109096	0.625	0.735272017343177
Language Disorders	loxapine	1.612903226	2.46e-06	0.5967741935	0.653005822272531
Language Disorders	lumateperone	0	3.1e-17	1	0.997960746870246
Language Disorders	lurasidone	0.833333333	2.49e-08	0.79166666675	0.965109376415907
Language Disorders	lusutrombopag	1	0.000778463	0.75	0.939653140975545
Language Disorders	lypressin	1.333333333	0.001001849	0.66666666675	0.282698225791934
Language Disorders	magnesium acetate tetrahydrate	1.285714286	0.002131906	0.6785714285	0.853251817926061
Language Disorders	magnesium carbonate	1.285714286	0.001106382	0.6785714285	0.853251817926061
Language Disorders	maprotiline	1.647058824	0.002712876	0.588235294	0.625865192232968
Language Disorders	masoprocol	1	0.036410409	0.75	0.939653140975545
Language Disorders	mazindol	0.75	4.34e-08	0.8125	0.628833714233804
Language Disorders	memantine	1.625	8.74e-06	0.59375	0.643496298717733
Language Disorders	meperidine	1.5	0.00019566	0.625	0.735272017343177
Language Disorders	mesalazine	1.285714286	0.022352702	0.6785714285	0.853251817926061
Language Disorders	mesoridazine	0	7.4e-10	1	0.997960746870246
Language Disorders	metamfetamine	1.222222222	6.76e-10	0.6944444445	0.878600126656887
Language Disorders	methadone	1.642857143	0.029990491	0.58928571425	0.153822973184716
Language Disorders	methotrimeprazine	1.684210526	0.000541722	0.5789473685	0.140842546321353
Language Disorders	methyldopa	1	7.81e-05	0.75	0.939653140975545
Language Disorders	methylergometrine	1	0.000108484	0.75	0.939653140975545
Language Disorders	methylphenidate	1	0.000129501	0.75	0.939653140975545
Language Disorders	methysergide	1.625	0.030879803	0.59375	0.643496298717733
Language Disorders	metipranolol	1	0.016878432	0.75	0.475573630947114
Language Disorders	metoclopramide	1.5	0.005052573	0.625	0.735272017343177
Language Disorders	metoprolol	1	0.008547583	0.75	0.475573630947114
Language Disorders	metyrosine	1	0.011309699	0.75	0.939653140975545
Language Disorders	mianserin	1.434782609	2.03e-12	0.64130434775	0.776674250324608
Language Disorders	midostaurin	1	0.017132907	0.75	0.939653140975545
Language Disorders	milnacipran	1.111111111	2.88e-07	0.72222222225	0.913908594518138
Language Disorders	minaprine	1.111111111	6.51e-12	0.72222222225	0.913908594518138
Language Disorders	minocycline	1.285714286	0.042781467	0.6785714285	0.853251817926061
Language Disorders	mirtazapine	1.625	0.024929313	0.59375	0.159723968896025
Language Disorders	modafinil	1	0.003668153	0.75	0.939653140975545
Language Disorders	molindone	1	0.000220385	0.75	0.939653140975545
Language Disorders	moxonidine	1	0.001230243	0.75	0.939653140975545
Language Disorders	n-acetylglucosamine	1.714285714	0.049515842	0.5714285715	0.570217539296702
Language Disorders	nadolol	1	0.008828648	0.75	0.475573630947114
Language Disorders	naphazoline	1	1.22e-06	0.75	0.939653140975545
Language Disorders	nebivolol	1.333333333	0.048181146	0.66666666675	0.282698225791934
Language Disorders	nefazodone	1	8.7e-16	0.75	0.939653140975545
Language Disorders	nialamide	1.333333333	0.007854272	0.66666666675	0.282698225791934
Language Disorders	nicorandil	1	0.001317948	0.75	0.939653140975545
Language Disorders	nintedanib	1.083333333	0.003659894	0.72916666675	0.921151135420886
Language Disorders	nivolumab	1	0.010384933	0.75	0.939653140975545
Language Disorders	nomifensine	1.285714286	2.47e-07	0.6785714285	0.307449773209786
Language Disorders	nortriptyline	1.541666667	1.2e-05	0.61458333325	0.706383200416048
Language Disorders	noscapine	0	2.53e-10	1	0.997960746870246
Language Disorders	nylidrin	1.5	0.044843011	0.625	0.735272017343177
Language Disorders	olanzapine	1.787878788	0.003175192	0.553030303	0.112297976433573
Language Disorders	olmesartan	1	0.01684862	0.75	0.475573630947114
Language Disorders	omalizumab	1.5	0.019817239	0.625	0.735272017343177
Language Disorders	opicapone	0	0.000253646	1	0.916996180685167
Language Disorders	orphenadrine	1.571428571	0.02743806	0.60714285725	0.178527656590918
Language Disorders	oxprenolol	1.333333333	0.048816261	0.66666666675	0.282698225791934
Language Disorders	oxtriphylline	1.4	0.031340254	0.65	0.796783412541402
Language Disorders	oxytocin	0.5	1.87e-09	0.875	0.988674027190168
Language Disorders	paclitaxel	0.833333333	0.003095631	0.79166666675	0.57905209243383
Language Disorders	paliperidone	1.466666667	1.28e-05	0.63333333325	0.757029462794277
Language Disorders	paroxetine	1.771428571	0.002072269	0.55714285725	0.52141831215704
Language Disorders	pegfilgrastim	1	0.02681328	0.75	0.939653140975545
Language Disorders	peginterferon alfa-2a	1	0.03407843	0.75	0.939653140975545
Language Disorders	peginterferon alfa-2b	1	0.021091256	0.75	0.939653140975545
Language Disorders	pembrolizumab	1	2.43e-05	0.75	0.939653140975545
Language Disorders	pentamidine	1	0.002325987	0.75	0.939653140975545
Language Disorders	pentazocine	1.333333333	0.025435415	0.66666666675	0.831480882514626
Language Disorders	pentobarbital	1.76	0.008634888	0.56	0.119435856218064
Language Disorders	pentostatin	1	0.010876121	0.75	0.939653140975545
Language Disorders	pentoxifylline	1.666666667	0.040851018	0.58333333325	0.609905807393488
Language Disorders	pentoxyverine	1.636363636	0.003308839	0.590909091	0.634458699252827
Language Disorders	pergolide	1.647058824	0.00126037	0.588235294	0.152460696976449
Language Disorders	perhexiline	1.333333333	0.012183755	0.66666666675	0.831480882514626
Language Disorders	periciazine	0.75	2.53e-12	0.8125	0.97359222316186
Language Disorders	perphenazine	0.333333333	8.41e-08	0.91666666675	0.993592688003182
Language Disorders	pexidartinib	1	0.002559013	0.75	0.939653140975545
Language Disorders	phenacemide	1	1.61e-05	0.75	0.939653140975545
Language Disorders	phenazopyridine	1	1.61e-05	0.75	0.939653140975545
Language Disorders	phenmetrazine	0.5	1.31e-10	0.875	0.988674027190168
Language Disorders	phenobarbital	1.538461538	0.016246782	0.6153846155	0.190936397049312
Language Disorders	phentermine	1.166666667	2.17e-06	0.70833333325	0.374150926439399
Language Disorders	phenylalanine	1.428571429	0.007306511	0.64285714275	0.780366600171195
Language Disorders	phenylpropanolamine	1	1.35e-11	0.75	0.939653140975545
Language Disorders	phenytoin	1.833333333	0.011807327	0.54166666675	0.468117044403685
Language Disorders	pimavanserin	0	1.95e-10	1	0.997960746870246
Language Disorders	pimozide	1	0.005490983	0.75	0.939653140975545
Language Disorders	pipotiazine	0.5	2.01e-10	0.875	0.988674027190168
Language Disorders	pipradrol	1	0.000186138	0.75	0.939653140975545
Language Disorders	pirbuterol	1	0.0138285	0.75	0.475573630947114
Language Disorders	pitolisant	1	0.002767067	0.75	0.939653140975545
Language Disorders	ponatinib	1.133333333	0.011938681	0.71666666675	0.90768617542838
Language Disorders	practolol	1	0.023296852	0.75	0.939653140975545
Language Disorders	pramipexole	1.2	0.001030712	0.7	0.886538021702445
Language Disorders	prasterone	1.689655172	0.027025386	0.577586207	0.590892991177108
Language Disorders	prenylamine	1	0.016708873	0.75	0.939653140975545
Language Disorders	prilocaine	1	0.02681328	0.75	0.939653140975545
Language Disorders	procainamide	1	0.006139957	0.75	0.939653140975545
Language Disorders	prochlorperazine	1.625	0.023394447	0.59375	0.159723968896025
Language Disorders	profenamine	1.666666667	0.02911568	0.58333333325	0.146233886424169
Language Disorders	promazine	1.714285714	0.007628807	0.5714285715	0.570217539296702
Language Disorders	propafenone	1	0.000970445	0.75	0.939653140975545
Language Disorders	propanoic acid	1	0.046397164	0.75	0.939653140975545
Language Disorders	propiomazine	1.714285714	0.011890758	0.5714285715	0.570217539296702
Language Disorders	protriptyline	0.5	1.66e-09	0.875	0.759915570510543
Language Disorders	pseudoephedrine	1.095238095	1.35e-07	0.72619047625	0.918118006479624
Language Disorders	quetiapine	1.769230769	0.014600497	0.55769230775	0.523308876279621
Language Disorders	quinagolide	0.666666667	5.01e-08	0.83333333325	0.980055283476762
Language Disorders	quinapril	1	0.004752629	0.75	0.475573630947114
Language Disorders	quinidine barbiturate	1.6	0.013653105	0.6	0.663016266366532
Language Disorders	ramipril	1.5	0.026534379	0.625	0.206233008902532
Language Disorders	rasagiline	1	0.029151431	0.75	0.939653140975545
Language Disorders	reboxetine	1	0.0020376	0.75	0.939653140975545
Language Disorders	regadenoson	1	0.006744007	0.75	0.939653140975545
Language Disorders	regorafenib	0.944444444	1.77e-05	0.763888889	0.949642707738058
Language Disorders	remoxipride	0.8	2e-08	0.8	0.968779061072677
Language Disorders	rescinnamine	1	0.014932392	0.75	0.475573630947114
Language Disorders	rilmenidine	0	7.85e-06	1	0.997960746870246
Language Disorders	riluzole	1.5	0.044843011	0.625	0.735272017343177
Language Disorders	risperidone	1.466666667	1.45e-06	0.63333333325	0.757029462794277
Language Disorders	romiplostim	1	0.006502383	0.75	0.939653140975545
Language Disorders	ropinirole	1.666666667	0.027561195	0.58333333325	0.146233886424169
Language Disorders	rotigotine	1.428571429	0.001030712	0.64285714275	0.780366600171195
Language Disorders	salmeterol	1.333333333	0.040055913	0.66666666675	0.282698225791934
Language Disorders	secobarbital	1.647058824	0.002360094	0.588235294	0.152460696976449
Language Disorders	sertindole	1.5	0.011479969	0.625	0.206233008902532
Language Disorders	sertraline	0.6	7.14e-14	0.85	0.984085674323206
Language Disorders	sibutramine	0.333333333	5.5e-13	0.91666666675	0.827624363017613
Language Disorders	silver	1.692307692	0.020364295	0.576923077	0.138410796515585
Language Disorders	solriamfetol	0.5	3.44e-08	0.875	0.988674027190168
Language Disorders	somatotropin	1	0.004065967	0.75	0.939653140975545
Language Disorders	sorafenib	0.8	0.000131245	0.8	0.968779061072677
Language Disorders	sotalol	1	0.001514903	0.75	0.939653140975545
Language Disorders	spirapril	1	0.001385596	0.75	0.475573630947114
Language Disorders	streptomycin	1	4.1e-05	0.75	0.939653140975545
Language Disorders	sulpiride	1.5	0.037057389	0.625	0.206233008902532
Language Disorders	sunitinib	1	0.000309119	0.75	0.939653140975545
Language Disorders	tapentadol	1.5	0.014530899	0.625	0.206233008902532
Language Disorders	tasonermin	0.5	0.035983706	0.875	0.988674027190168
Language Disorders	taurine	1.875	0.043558574	0.53125	0.092349146679861
Language Disorders	tegaserod	1.5	0.002243054	0.625	0.206233008902532
Language Disorders	terbutaline	1.333333333	0.045573297	0.66666666675	0.282698225791934
Language Disorders	terlipressin	1.333333333	0.00143353	0.66666666675	0.282698225791934
Language Disorders	tetrabenazine	1	0.003108337	0.75	0.475573630947114
Language Disorders	tetracycline	0.5	0.00732795	0.875	0.988674027190168
Language Disorders	thiethylperazine	0.666666667	1.34e-08	0.83333333325	0.980055283476762
Language Disorders	thioridazine	0.833333333	9.73e-13	0.79166666675	0.965109376415907
Language Disorders	thiothixene	0	4.44e-17	1	0.997960746870246
Language Disorders	tiagabine	1	0.006339494	0.75	0.939653140975545
Language Disorders	timolol	1	0.030316224	0.75	0.475573630947114
Language Disorders	tocainide	1	0.042410927	0.75	0.939653140975545
Language Disorders	tolcapone	0	1.21e-05	1	0.916996180685167
Language Disorders	tolvaptan	1	2.59e-05	0.75	0.939653140975545
Language Disorders	tramadol	1.545454545	2.06e-05	0.61363636375	0.7036672850782
Language Disorders	trandolapril	1	0.001385596	0.75	0.475573630947114
Language Disorders	trazodone	1.142857143	8.84e-12	0.71428571425	0.904897745913712
Language Disorders	triamterene	1.25	0.001178101	0.6875	0.326780372623774
Language Disorders	trifluoperazine	1.333333333	0.004477027	0.66666666675	0.831480882514626
Language Disorders	triflupromazine	1.2	0.000103919	0.7	0.886538021702445
Language Disorders	trimipramine	1.458333333	1.44e-10	0.63541666675	0.762275039149934
Language Disorders	tyrosine	1.5	0.03203995	0.625	0.735272017343177
Language Disorders	vasopressin	1.333333333	0.003059102	0.66666666675	0.282698225791934
Language Disorders	velaglucerase alfa	0	0.001091437	1	0.997960746870246
Language Disorders	vemurafenib	0	0.005623217	1	0.997960746870246
Language Disorders	venetoclax	0	0.01758743	1	0.997960746870246
Language Disorders	venlafaxine	0.333333333	1.06e-11	0.91666666675	0.827624363017613
Language Disorders	vilazodone	1	0.000454726	0.75	0.475573630947114
Language Disorders	viloxazine	1	0.004058114	0.75	0.939653140975545
Language Disorders	vortioxetine	1.285714286	0.000117282	0.6785714285	0.307449773209786
Language Disorders	xamoterol	1	0.013955718	0.75	0.939653140975545
Language Disorders	yohimbine	1.705882353	0.006591445	0.57352941175	0.577302906946993
Language Disorders	zileuton	1	0.034338783	0.75	0.939653140975545
Language Disorders	zimelidine	1.333333333	0.002560727	0.66666666675	0.282698225791934
Language Disorders	ziprasidone	1.72	0.005229695	0.57	0.56538281823489
Language Disorders	zofenopril	1	0.006502383	0.75	0.475573630947114
Language Disorders	zotepine	0.75	5.13e-13	0.8125	0.97359222316186
Language Disorders	zuclopenthixol	0.857142857	1.5e-12	0.78571428575	0.962237128755666
Memory Disorders	acamprosate	1.476190476	3.4e-07	0.630952381	0.216147553293224
Memory Disorders	acebutolol	0.5	0.012780076	0.875	0.759915570510543
Memory Disorders	acetazolamide	1.571428571	0.021737938	0.60714285725	0.701928415156842
Memory Disorders	acetohexamide	1	0.005026772	0.75	0.945098078077383
Memory Disorders	acetophenazine	1	0.006073068	0.75	0.475573630947114
Memory Disorders	acetylcysteine	1.1	4.42e-05	0.725	0.413920064347205
Memory Disorders	acitretin	1.142857143	0.046743634	0.71428571425	0.388190164697243
Memory Disorders	acrivastine	1	0.000370198	0.75	0.945098078077383
Memory Disorders	adalimumab	0	0.023548759	1	0.998215649602825
Memory Disorders	adapalene	1.142857143	0.041500865	0.71428571425	0.388190164697243
Memory Disorders	ademetionine	1.5	0.012605496	0.625	0.206233008902532
Memory Disorders	alcaftadine	1	0.003059102	0.75	0.945098078077383
Memory Disorders	alfuzosin	1	6.85e-06	0.75	0.945098078077383
Memory Disorders	alimemazine	1	0.004954394	0.75	0.945098078077383
Memory Disorders	alirocumab	1	0.019968885	0.75	0.945098078077383
Memory Disorders	aliskiren	1	0.001418066	0.75	0.945098078077383
Memory Disorders	alitretinoin	1.222222222	0.010640049	0.6944444445	0.342237525457008
Memory Disorders	alpha-tocopherol succinate	1.222222222	0.048181146	0.6944444445	0.888166295431888
Memory Disorders	alteplase	0.75	0.00044094	0.8125	0.976247630772842
Memory Disorders	amantadine	1	7.63e-11	0.75	0.945098078077383
Memory Disorders	amiloride	1	7.79e-07	0.75	0.945098078077383
Memory Disorders	aminocaproic acid	1	0.021510304	0.75	0.945098078077383
Memory Disorders	aminoglutethimide	1	0.000141918	0.75	0.945098078077383
Memory Disorders	amiodarone	1.142857143	0.007021382	0.71428571425	0.912809330911691
Memory Disorders	amisulpride	0.75	0.000104512	0.8125	0.628833714233804
Memory Disorders	amitriptyline	1.59375	7.71e-05	0.6015625	0.17049002908984
Memory Disorders	amlodipine	1.571428571	0.025593104	0.60714285725	0.178527656590918
Memory Disorders	amobarbital	1.6	0.00635841	0.6	0.168291655175903
Memory Disorders	amoxapine	1.56097561	2.94e-07	0.6097560975	0.182392364874642
Memory Disorders	amphetamine	1.058823529	4.66e-19	0.73529411775	0.439093429233738
Memory Disorders	amrinone	0.75	1.59e-05	0.8125	0.976247630772842
Memory Disorders	amsacrine	1	0.012741649	0.75	0.945098078077383
Memory Disorders	amylmetacresol	1	0.004445649	0.75	0.945098078077383
Memory Disorders	amylocaine	1.571428571	0.007578019	0.60714285725	0.701928415156842
Memory Disorders	anastrozole	1	0.000509398	0.75	0.945098078077383
Memory Disorders	angiotensin ii	0	0.001099902	1	0.998215649602825
Memory Disorders	anisindione	1	0.008929131	0.75	0.945098078077383
Memory Disorders	anistreplase	0.75	0.00422045	0.8125	0.976247630772842
Memory Disorders	antazoline	1	0.000370198	0.75	0.945098078077383
Memory Disorders	anti-inhibitor coagulant complex	1	3.41e-06	0.75	0.945098078077383
Memory Disorders	antihemophilic factor human	1	0.011518849	0.75	0.945098078077383
Memory Disorders	apomorphine	1.4	1.25e-09	0.65	0.250155464708731
Memory Disorders	arbutamine	0.333333333	2.03e-07	0.91666666675	0.827624363017613
Memory Disorders	aripiprazole	1.348837209	4.91e-15	0.66279069775	0.274905151387486
Memory Disorders	aripiprazole lauroxil	1.56	2.12e-06	0.61	0.182756367224305
Memory Disorders	armodafinil	0	6.91e-05	1	0.916996180685167
Memory Disorders	asenapine	1.315789474	4.78e-06	0.6710526315	0.291676210446684
Memory Disorders	asfotase alfa	1	0.008929131	0.75	0.945098078077383
Memory Disorders	astemizole	1	0.000941123	0.75	0.475573630947114
Memory Disorders	atenolol	0.5	0.017953568	0.875	0.759915570510543
Memory Disorders	atomoxetine	1	2.32e-07	0.75	0.475573630947114
Memory Disorders	atorvastatin	1.2	0.038922493	0.7	0.895622553226265
Memory Disorders	atosiban	1.25	0.000295139	0.6875	0.326780372623774
Memory Disorders	azatadine	1	0.000370198	0.75	0.945098078077383
Memory Disorders	azelastine	1.5	0.010388075	0.625	0.751224390915506
Memory Disorders	azilsartan medoxomil	0	0.002247372	1	0.998215649602825
Memory Disorders	benazepril	0	9.27e-10	1	0.916996180685167
Memory Disorders	bendroflumethiazide	1.2	4.77e-05	0.7	0.895622553226265
Memory Disorders	benzatropine	1	8.27e-06	0.75	0.475573630947114
Memory Disorders	benzphetamine	1	3.73e-05	0.75	0.475573630947114
Memory Disorders	benzthiazide	1.5	0.027793991	0.625	0.751224390915506
Memory Disorders	bepotastine	1	0.001385596	0.75	0.945098078077383
Memory Disorders	betaxolol	0.5	0.012692636	0.875	0.759915570510543
Memory Disorders	bethanidine	1.142857143	4.14e-06	0.71428571425	0.388190164697243
Memory Disorders	bezafibrate	1	0.009923418	0.75	0.945098078077383
Memory Disorders	bilastine	1	0.004954394	0.75	0.945098078077383
Memory Disorders	binimetinib	0.8	3.96e-05	0.8	0.971858784474537
Memory Disorders	bisoprolol	0.5	0.017409882	0.875	0.759915570510543
Memory Disorders	brexanolone	1.846153846	0.020732003	0.5384615385	0.475053509225162
Memory Disorders	brexpiprazole	1.2	0.002029734	0.7	0.354850999878246
Memory Disorders	brinzolamide	1.4	0.000169367	0.65	0.810501261545562
Memory Disorders	brivaracetam	1.545454545	0.000599817	0.61363636375	0.720494914417713
Memory Disorders	bromazepam	1.733333333	0.004625658	0.56666666675	0.126627035604995
Memory Disorders	bromocriptine	1.277777778	1.4e-08	0.6805555555	0.867467186258385
Memory Disorders	bromodiphenhydramine	1	0.003059102	0.75	0.945098078077383
Memory Disorders	bupivacaine	1.5	0.008659439	0.625	0.751224390915506
Memory Disorders	bupropion	1.5	0.008675537	0.625	0.206233008902532
Memory Disorders	buspirone	1	1.1e-06	0.75	0.945098078077383
Memory Disorders	butabarbital	1.647058824	0.000146046	0.588235294	0.644102621853535
Memory Disorders	butalbital	1.647058824	0.000441137	0.588235294	0.152460696976449
